molecule_chembl_id,smiles,canonical_smiles_rdkit,endpoint,target_pKi,target_value,n_activity_records,p_endpoint_range,high_replicate_spread,n_molecule_chembl_ids_collapsed,collapsed_molecule_chembl_ids,heavy_atom_count,mol_wt_rdkit,assay_type_set,n_unique_assays,n_unique_documents,structure_dedup_note,model_smiles
CHEMBL550585,CN1CCC(N2CCN(C(=O)Cn3ccc(NC(=O)c4ccc(Cl)s4)n3)CC2)CC1,CN1CCC(N2CCN(C(=O)Cn3ccc(NC(=O)c4ccc(Cl)s4)n3)CC2)CC1,pKi,7.130768280269024,7.130768280269024,1,0.0,False,1,CHEMBL550585,30,450.99600000000027,B,1,1,single_structure,CN1CCC(N2CCN(C(=O)Cn3ccc(NC(=O)c4ccc(Cl)s4)n3)CC2)CC1
CHEMBL392995,O=C(N[C@H]1CCC[C@H]1NC(=O)c1cc2cc(Cl)ccc2[nH]1)c1ccc(-n2ccccc2=O)cc1,O=C(N[C@H]1CCC[C@H]1NC(=O)c1cc2cc(Cl)ccc2[nH]1)c1ccc(-n2ccccc2=O)cc1,pKi,7.130768280269024,7.130768280269024,1,0.0,False,1,CHEMBL392995,34,474.94800000000015,B,1,1,single_structure,O=C(N[C@H]1CCC[C@H]1NC(=O)c1cc2cc(Cl)ccc2[nH]1)c1ccc(-n2ccccc2=O)cc1
CHEMBL253732,O=C1C(NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)CCN1c1ccc(-c2ccoc2)cc1F,O=C1C(NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)CCN1c1ccc(-c2ccoc2)cc1F,pKi,7.127261172527331,7.127261172527331,1,0.0,False,1,CHEMBL253732,33,484.93600000000026,B,1,1,single_structure,O=C1C(NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)CCN1c1ccc(-c2ccoc2)cc1F
CHEMBL96323,O=CNc1ccc(C(=O)NCC2CCN(c3ccncc3)CC2)cc1OCCc1ccc(Cl)cc1Cl,O=CNc1ccc(C(=O)NCC2CCN(c3ccncc3)CC2)cc1OCCc1ccc(Cl)cc1Cl,pKi,7.1249387366083,7.1249387366083,2,0.0,False,1,CHEMBL96323,36,527.4520000000003,B,2,2,single_structure,O=CNc1ccc(C(=O)NCC2CCN(c3ccncc3)CC2)cc1OCCc1ccc(Cl)cc1Cl
CHEMBL18055,N=C(N)c1ccc2c(c1)CCC2NC(=O)[C@@H]1CC[C@H]2CN(S(=O)(=O)C(c3ccccc3)c3ccccc3)CC(=O)N21,N=C(N)c1ccc2c(c1)CCC2NC(=O)[C@@H]1CC[C@H]2CN(S(=O)(=O)C(c3ccccc3)c3ccccc3)CC(=O)N21,pKi,7.1249387366083,7.1249387366083,1,0.0,False,1,CHEMBL18055,41,571.7030000000001,B,1,1,single_structure,N=C(N)c1ccc2c(c1)CCC2NC(=O)[C@@H]1CC[C@H]2CN(S(=O)(=O)C(c3ccccc3)c3ccccc3)CC(=O)N21
CHEMBL17799,O=C(NCc1ccc2[nH]cnc2c1)[C@@H]1CC[C@H]2CN(S(=O)(=O)C(c3ccccc3)c3ccccc3)CC(=O)N21,O=C(NCc1ccc2[nH]cnc2c1)[C@@H]1CC[C@H]2CN(S(=O)(=O)C(c3ccccc3)c3ccccc3)CC(=O)N21,pKi,7.1249387366083,7.1249387366083,1,0.0,False,1,CHEMBL17799,39,543.6490000000001,B,1,1,single_structure,O=C(NCc1ccc2[nH]cnc2c1)[C@@H]1CC[C@H]2CN(S(=O)(=O)C(c3ccccc3)c3ccccc3)CC(=O)N21
CHEMBL97473,O=C(NCC1CCN(c2ccncc2)CC1)c1ccc(Br)c(OCCc2ccc(Cl)cc2Cl)c1,O=C(NCC1CCN(c2ccncc2)CC1)c1ccc(Br)c(OCCc2ccc(Cl)cc2Cl)c1,pKi,7.119186407719209,7.119186407719209,2,0.0,False,1,CHEMBL97473,34,563.3230000000002,B,2,2,single_structure,O=C(NCC1CCN(c2ccncc2)CC1)c1ccc(Br)c(OCCc2ccc(Cl)cc2Cl)c1
CHEMBL554257,C#CC[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(F)ccc3n2Cc2cccc(C(=N)N)c2)cc1,C#CC[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(F)ccc3n2Cc2cccc(C(=N)N)c2)cc1,pKi,7.119186407719209,7.119186407719209,1,0.0,False,1,CHEMBL554257,36,482.58300000000014,B,1,1,single_structure,C#CC[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(F)ccc3n2Cc2cccc(C(=N)N)c2)cc1
CHEMBL416912,COc1cccc(S(=O)(=O)Nc2cccn(CC(=O)NCc3ccc(C(=N)N)cc3OC)c2=O)c1,COc1cccc(S(=O)(=O)Nc2cccn(CC(=O)NCc3ccc(C(=N)N)cc3OC)c2=O)c1,pKi,7.114638779968488,7.114638779968488,1,0.0,False,1,CHEMBL416912,35,499.54900000000026,B,1,1,single_structure,COc1cccc(S(=O)(=O)Nc2cccn(CC(=O)NCc3ccc(C(=N)N)cc3OC)c2=O)c1
CHEMBL329805,N=C(N)c1cccc(CNC(=O)c2cc3cc(O)ccc3n2Cc2cccc(C(=N)N)c2)c1,N=C(N)c1cccc(CNC(=O)c2cc3cc(O)ccc3n2Cc2cccc(C(=N)N)c2)c1,pKi,7.113509274827518,7.113509274827518,1,0.0,False,1,CHEMBL329805,33,440.5070000000002,B,1,1,single_structure,N=C(N)c1cccc(CNC(=O)c2cc3cc(O)ccc3n2Cc2cccc(C(=N)N)c2)c1
CHEMBL550095,C[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(F)ccc3n2Cc2cccc(C(=N)N)c2)cc1,C[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(F)ccc3n2Cc2cccc(C(=N)N)c2)cc1,pKi,7.113106777509403,7.113106777509403,2,0.134698573897456,False,1,CHEMBL550095,34,458.56100000000015,B,1,1,single_structure,C[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(F)ccc3n2Cc2cccc(C(=N)N)c2)cc1
CHEMBL96433,N=C(N)c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3O)cc2c1,N=C(N)c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3O)cc2c1,pKi,7.107905397309519,7.107905397309519,2,0.0,False,1,CHEMBL96433,25,327.38700000000006,B,2,2,single_structure,N=C(N)c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3O)cc2c1
CHEMBL272737,CCc1ccc(S(=O)(=O)NC2CCCN(c3ccc(-c4ccccc4S(C)(=O)=O)cc3F)C2=O)cc1,CCc1ccc(S(=O)(=O)NC2CCCN(c3ccc(-c4ccccc4S(C)(=O)=O)cc3F)C2=O)cc1,pKi,7.107905397309519,7.107905397309519,1,0.0,False,1,CHEMBL272737,36,530.6430000000003,B,1,1,single_structure,CCc1ccc(S(=O)(=O)NC2CCCN(c3ccc(-c4ccccc4S(C)(=O)=O)cc3F)C2=O)cc1
CHEMBL358610,Cc1ccc(NC(=O)c2ccc3ccccc3c2)c(C(=O)Nc2ccc(Cl)cc2)c1,Cc1ccc(NC(=O)c2ccc3ccccc3c2)c(C(=O)Nc2ccc(Cl)cc2)c1,pKi,7.107905397309519,7.107905397309519,1,0.0,False,1,CHEMBL358610,30,414.89200000000017,B,1,1,single_structure,Cc1ccc(NC(=O)c2ccc3ccccc3c2)c(C(=O)Nc2ccc(Cl)cc2)c1
CHEMBL432939,N=C(N)c1ccc(O)c(Oc2cc(C(=O)O)cc(Oc3cccc(NCCN)c3)n2)c1,N=C(N)c1ccc(O)c(Oc2cc(C(=O)O)cc(Oc3cccc(NCCN)c3)n2)c1,pKi,7.107905397309519,7.107905397309519,1,0.0,False,1,CHEMBL432939,31,423.42900000000014,B,1,1,single_structure,N=C(N)c1ccc(O)c(Oc2cc(C(=O)O)cc(Oc3cccc(NCCN)c3)n2)c1
CHEMBL316334,N=C(N)c1ccc2[nH]c(-c3cc([N+](=O)[O-])cc(Br)c3O)cc2c1,N=C(N)c1ccc2[nH]c(-c3cc([N+](=O)[O-])cc(Br)c3O)cc2c1,pKi,7.107905397309519,7.107905397309519,1,0.0,False,1,CHEMBL316334,23,375.1820000000001,B,1,1,single_structure,N=C(N)c1ccc2[nH]c(-c3cc([N+](=O)[O-])cc(Br)c3O)cc2c1
CHEMBL59704,N=C(N)c1ccc2[nH]c(-c3cccc(Oc4ccccc4)c3O)cc2c1,N=C(N)c1ccc2[nH]c(-c3cccc(Oc4ccccc4)c3O)cc2c1,pKi,7.107905397309519,7.107905397309519,1,0.0,False,1,CHEMBL59704,26,343.3860000000001,B,1,1,single_structure,N=C(N)c1ccc2[nH]c(-c3cccc(Oc4ccccc4)c3O)cc2c1
CHEMBL331955,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4ccc(Cl)cc4c3)C2=O)c1,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4ccc(Cl)cc4c3)C2=O)c1,pKi,7.107905397309519,7.107905397309519,1,0.0,False,1,CHEMBL331955,31,456.95500000000015,B,1,1,single_structure,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4ccc(Cl)cc4c3)C2=O)c1
CHEMBL187646,N=C(N)c1ccc2[nH]cc(C(Cc3ccccc3)C(=O)Nc3ccc(-n4cnc(-c5ccccc5)c4)cc3)c2c1,N=C(N)c1ccc2[nH]cc(C(Cc3ccccc3)C(=O)Nc3ccc(-n4cnc(-c5ccccc5)c4)cc3)c2c1,pKi,7.102372908709558,7.102372908709558,1,0.0,False,1,CHEMBL187646,40,524.6280000000002,B,1,1,single_structure,N=C(N)c1ccc2[nH]cc(C(Cc3ccccc3)C(=O)Nc3ccc(-n4cnc(-c5ccccc5)c4)cc3)c2c1
CHEMBL70730,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=O)N(C)C)c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=O)N(C)C)c2)c1F,pKi,7.096910013008056,7.096910013008056,4,0.0,False,1,CHEMBL70730,31,426.4230000000002,B,4,4,single_structure,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=O)N(C)C)c2)c1F
CHEMBL177136,CC(=N)N1CCC(N(CC(C)C(=O)O)c2ccc3c(c2)nc(C)n3Cc2ccc3ccc(C(=N)N)cc3c2)CC1,CC(=N)N1CCC(N(CC(C)C(=O)O)c2ccc3c(c2)nc(C)n3Cc2ccc3ccc(C(=N)N)cc3c2)CC1,pKi,7.096910013008056,7.096910013008056,1,0.0,False,1,CHEMBL177136,40,539.6840000000002,B,1,1,single_structure,CC(=N)N1CCC(N(CC(C)C(=O)O)c2ccc3c(c2)nc(C)n3Cc2ccc3ccc(C(=N)N)cc3c2)CC1
CHEMBL439982,CC(=N)N1CC[C@H](Oc2ccc(C(Oc3ccc4c(c3)CN(C(=N)N)CC4)C(=O)O)cc2)C1,CC(=N)N1CC[C@H](Oc2ccc(C(Oc3ccc4c(c3)CN(C(=N)N)CC4)C(=O)O)cc2)C1,pKi,7.096910013008056,7.096910013008056,1,0.0,False,1,CHEMBL439982,33,451.5270000000002,B,1,1,single_structure,CC(=N)N1CC[C@H](Oc2ccc(C(Oc3ccc4c(c3)CN(C(=N)N)CC4)C(=O)O)cc2)C1
CHEMBL317639,CC(C)(CN(CC(=O)NC(CCC/N=C/N)B(O)O)C(=O)CCc1ccccc1)c1ccccc1,CC(C)(CN(CC(=O)NC(CCC/N=C/N)B(O)O)C(=O)CCc1ccccc1)c1ccccc1,pKi,7.096910013008056,7.096910013008056,1,0.0,False,1,CHEMBL317639,35,480.4180000000002,B,1,1,single_structure,CC(C)(CN(CC(=O)NC(CCC/N=C/N)B(O)O)C(=O)CCc1ccccc1)c1ccccc1
CHEMBL366405,COC(=O)C(C)CN(c1ccc2c(c1)nc(C)n2Cc1ccc2ccc(C(=N)N)cc2c1)C1CCN(C(C)=N)CC1,COC(=O)C(C)CN(c1ccc2c(c1)nc(C)n2Cc1ccc2ccc(C(=N)N)cc2c1)C1CCN(C(C)=N)CC1,pKi,7.096910013008056,7.096910013008056,1,0.0,False,1,CHEMBL366405,41,553.7110000000002,B,1,1,single_structure,COC(=O)C(C)CN(c1ccc2c(c1)nc(C)n2Cc1ccc2ccc(C(=N)N)cc2c1)C1CCN(C(C)=N)CC1
CHEMBL382480,COc1cc2nc(Cc3nc4cc(C(=N)N)ccc4[nH]3)[nH]c2cc1OC,COc1cc2nc(Cc3nc4cc(C(=N)N)ccc4[nH]3)[nH]c2cc1OC,pKi,7.096910013008056,7.096910013008056,1,0.0,False,1,CHEMBL382480,26,350.38200000000006,B,1,1,single_structure,COc1cc2nc(Cc3nc4cc(C(=N)N)ccc4[nH]3)[nH]c2cc1OC
CHEMBL17928,N=C(N)N1CCC(CNC(=O)[C@@H]2CC[C@H]3CN(C(=O)CC(c4ccccc4)c4ccccc4)CC(=O)N32)CC1,N=C(N)N1CCC(CNC(=O)[C@@H]2CC[C@H]3CN(C(=O)CC(c4ccccc4)c4ccccc4)CC(=O)N32)CC1,pKi,7.096910013008056,7.096910013008056,1,0.0,False,1,CHEMBL17928,39,530.6730000000001,B,1,1,single_structure,N=C(N)N1CCC(CNC(=O)[C@@H]2CC[C@H]3CN(C(=O)CC(c4ccccc4)c4ccccc4)CC(=O)N32)CC1
CHEMBL102345,N=C(N)c1cccc(N2CCCCN(C3CCN(Cc4cccs4)CC3)C2=O)c1,N=C(N)c1cccc(N2CCCCN(C3CCN(Cc4cccs4)CC3)C2=O)c1,pKi,7.096910013008056,7.096910013008056,1,0.0,False,1,CHEMBL102345,29,411.57500000000016,B,1,1,single_structure,N=C(N)c1cccc(N2CCCCN(C3CCN(Cc4cccs4)CC3)C2=O)c1
CHEMBL442293,O=C1C(NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)CCN1c1ccc(-c2ccccc2)cn1,O=C1C(NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)CCN1c1ccc(-c2ccccc2)cn1,pKi,7.096910013008056,7.096910013008056,1,0.0,False,1,CHEMBL442293,33,477.9730000000002,B,1,1,single_structure,O=C1C(NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)CCN1c1ccc(-c2ccccc2)cn1
CHEMBL307989,CN(C)C(=O)c1cccc(Oc2nc(Oc3cc(C(=N)N)ccc3O)nc3c2NC(=O)CN3)c1,CN(C)C(=O)c1cccc(Oc2nc(Oc3cc(C(=N)N)ccc3O)nc3c2NC(=O)CN3)c1,pKi,7.091514981121351,7.091514981121351,1,0.0,False,1,CHEMBL307989,34,463.4540000000001,B,1,1,single_structure,CN(C)C(=O)c1cccc(Oc2nc(Oc3cc(C(=N)N)ccc3O)nc3c2NC(=O)CN3)c1
CHEMBL246742,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(C2CCN(c4ccccc4CN(C)S(C)(=O)=O)CC2)CC3)cc1,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(C2CCN(c4ccccc4CN(C)S(C)(=O)=O)CC2)CC3)cc1,pKi,7.091514981121351,7.091514981121351,1,0.0,False,1,CHEMBL246742,40,566.6840000000002,B,1,1,single_structure,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(C2CCN(c4ccccc4CN(C)S(C)(=O)=O)CC2)CC3)cc1
CHEMBL211447,C[C@H](C(=O)N1CCCCC1)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,C[C@H](C(=O)N1CCCCC1)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,pKi,7.086186147616283,7.086186147616283,1,0.0,False,1,CHEMBL211447,31,463.9870000000002,B,1,1,single_structure,C[C@H](C(=O)N1CCCCC1)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O
CHEMBL212570,C[C@H](C(=O)N1CCOCC1)N1CC[C@@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,C[C@H](C(=O)N1CCOCC1)N1CC[C@@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,pKi,7.086186147616283,7.086186147616283,1,0.0,False,1,CHEMBL212570,31,465.9590000000002,B,1,1,single_structure,C[C@H](C(=O)N1CCOCC1)N1CC[C@@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O
CHEMBL540898,C[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(OCc4ccccc4)ccc3n2Cc2cccc(C(=N)N)c2)cc1,C[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(OCc4ccccc4)ccc3n2Cc2cccc(C(=N)N)c2)cc1,pKi,7.086186147616283,7.086186147616283,1,0.0,False,1,CHEMBL540898,41,546.6950000000003,B,1,1,single_structure,C[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(OCc4ccccc4)ccc3n2Cc2cccc(C(=N)N)c2)cc1
CHEMBL232969,O=C(N[C@H]1CCC[C@H]1NCc1ccc(Cl)s1)c1ccc(-n2ccccc2=O)cc1,O=C(N[C@H]1CCC[C@H]1NCc1ccc(Cl)s1)c1ccc(-n2ccccc2=O)cc1,pKi,7.086186147616283,7.086186147616283,1,0.0,False,1,CHEMBL232969,29,427.95700000000016,B,1,1,single_structure,O=C(N[C@H]1CCC[C@H]1NCc1ccc(Cl)s1)c1ccc(-n2ccccc2=O)cc1
CHEMBL331939,COc1ccc2ccc(S(=O)(=O)N[C@H]3CCN(Cc4cc(C(=N)N)cs4)C3=O)cc2c1,COc1ccc2ccc(S(=O)(=O)N[C@H]3CCN(Cc4cc(C(=N)N)cs4)C3=O)cc2c1,pKi,7.080921907623926,7.080921907623926,1,0.0,False,1,CHEMBL331939,31,458.56500000000017,B,1,1,single_structure,COc1ccc2ccc(S(=O)(=O)N[C@H]3CCN(Cc4cc(C(=N)N)cs4)C3=O)cc2c1
CHEMBL5207279,CC(C)(C)NC(=O)NC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(-c3ccc(C(=N)N)cc3)c2)CC1,CC(C)(C)NC(=O)NC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(-c3ccc(C(=N)N)cc3)c2)CC1,pKi,7.075720713938118,7.075720713938118,1,0.0,False,1,CHEMBL5207279,46,646.8179999999999,B,1,1,single_structure,CC(C)(C)NC(=O)NC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(-c3ccc(C(=N)N)cc3)c2)CC1
CHEMBL541150,C[N+](C)(C)c1ccc(CNC(=O)c2cc3c(OCc4ccccc4)cccc3n2Cc2cccc(C(=N)N)c2)cc1,C[N+](C)(C)c1ccc(CNC(=O)c2cc3c(OCc4ccccc4)cccc3n2Cc2cccc(C(=N)N)c2)cc1,pKi,7.075720713938118,7.075720713938118,1,0.0,False,1,CHEMBL541150,41,546.6950000000002,B,1,1,single_structure,C[N+](C)(C)c1ccc(CNC(=O)c2cc3c(OCc4ccccc4)cccc3n2Cc2cccc(C(=N)N)c2)cc1
CHEMBL315014,N=C(N)c1ccc(O)c(Oc2cc(C(=O)O)cc(Oc3cccc(C4=NCCN4)c3)n2)c1,N=C(N)c1ccc(O)c(Oc2cc(C(=O)O)cc(Oc3cccc(C4=NCCN4)c3)n2)c1,pKi,7.070581074285707,7.070581074285707,3,0.0,False,1,CHEMBL315014,32,433.42400000000015,B,3,3,single_structure,N=C(N)c1ccc(O)c(Oc2cc(C(=O)O)cc(Oc3cccc(C4=NCCN4)c3)n2)c1
CHEMBL96639,N=C(N)c1cccc(Cn2c(C(=O)NCc3cc(Cl)cc(Cl)c3)c(Br)c3ccccc32)c1,N=C(N)c1cccc(Cn2c(C(=O)NCc3cc(Cl)cc(Cl)c3)c(Br)c3ccccc32)c1,pKi,7.070581074285707,7.070581074285707,1,0.0,False,1,CHEMBL96639,32,530.253,B,1,1,single_structure,N=C(N)c1cccc(Cn2c(C(=O)NCc3cc(Cl)cc(Cl)c3)c(Br)c3ccccc32)c1
CHEMBL415497,CCOc1cc(C(=O)NCC2CCN(c3ccncc3)CC2)cc(OCCc2ccc(Cl)cc2Cl)c1Br,CCOc1cc(C(=O)NCC2CCN(c3ccncc3)CC2)cc(OCCc2ccc(Cl)cc2Cl)c1Br,pKi,7.0655015487564325,7.0655015487564325,2,0.0,False,1,CHEMBL415497,37,607.3760000000003,B,2,2,single_structure,CCOc1cc(C(=O)NCC2CCN(c3ccncc3)CC2)cc(OCCc2ccc(Cl)cc2Cl)c1Br
CHEMBL233993,O=C(N[C@@H]1CCC[C@@H]1NC(=O)c1ccc(Cl)s1)c1ccc(-n2ccccc2=O)cc1,O=C(N[C@@H]1CCC[C@@H]1NC(=O)c1ccc(Cl)s1)c1ccc(-n2ccccc2=O)cc1,pKi,7.060480747381382,7.060480747381382,1,0.0,False,1,CHEMBL233993,30,441.94000000000017,B,1,1,single_structure,O=C(N[C@@H]1CCC[C@@H]1NC(=O)c1ccc(Cl)s1)c1ccc(-n2ccccc2=O)cc1
CHEMBL221028,CC(=O)Nc1cccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(-c4ccccc4CN(C)C)cc2)CC3)c1,CC(=O)Nc1cccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(-c4ccccc4CN(C)C)cc2)CC3)c1,pKi,7.055517327849831,7.055517327849831,1,0.0,False,1,CHEMBL221028,40,547.5810000000001,B,1,1,single_structure,CC(=O)Nc1cccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(-c4ccccc4CN(C)C)cc2)CC3)c1
CHEMBL70400,N=C(N)c1ccc(O)c(CCCNC(=O)c2ccc(-c3ccccc3)cc2)c1,N=C(N)c1ccc(O)c(CCCNC(=O)c2ccc(-c3ccccc3)cc2)c1,pKi,7.055517327849831,7.055517327849831,1,0.0,False,1,CHEMBL70400,28,373.456,B,1,1,single_structure,N=C(N)c1ccc(O)c(CCCNC(=O)c2ccc(-c3ccccc3)cc2)c1
CHEMBL328721,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3cc4cccnc4s3)C2=O)c1,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3cc4cccnc4s3)C2=O)c1,pKi,7.055517327849831,7.055517327849831,1,0.0,False,1,CHEMBL328721,29,429.5270000000001,B,1,1,single_structure,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3cc4cccnc4s3)C2=O)c1
CHEMBL2391037,O=C(NC[C@H]1CN(c2ccc(N3CCC(C(=O)O)CC3)cc2)C(=O)O1)c1ccc(Cl)s1,O=C(NC[C@H]1CN(c2ccc(N3CCC(C(=O)O)CC3)cc2)C(=O)O1)c1ccc(Cl)s1,pKi,7.052076380168273,7.052076380168273,1,0.0,False,1,CHEMBL2391037,31,463.9430000000002,B,1,1,single_structure,O=C(NC[C@H]1CN(c2ccc(N3CCC(C(=O)O)CC3)cc2)C(=O)O1)c1ccc(Cl)s1
CHEMBL182323,COc1cccc(Cn2c(C(=O)NC3CCN(C(C)C)CC3)cc3ccccc32)c1,COc1cccc(Cn2c(C(=O)NC3CCN(C(C)C)CC3)cc3ccccc32)c1,pKi,7.050609993355087,7.050609993355087,2,0.0,False,1,CHEMBL182323,30,405.5420000000002,B,2,2,single_structure,COc1cccc(Cn2c(C(=O)NC3CCN(C(C)C)CC3)cc3ccccc32)c1
CHEMBL342036,Cn1cc(CC(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cn2)c2cc(C(=N)N)ccc21,Cn1cc(CC(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cn2)c2cc(C(=N)N)ccc21,pKi,7.050609993355087,7.050609993355087,1,0.0,False,1,CHEMBL342036,33,462.5350000000002,B,1,1,single_structure,Cn1cc(CC(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cn2)c2cc(C(=N)N)ccc21
CHEMBL91870,N=C(N)c1ccc(CNC(=O)c2cc3cc(N)ccc3n2Cc2cccc(C(=N)N)c2)cc1,N=C(N)c1ccc(CNC(=O)c2cc3cc(N)ccc3n2Cc2cccc(C(=N)N)c2)cc1,pKi,7.050609993355087,7.050609993355087,1,0.0,False,1,CHEMBL91870,33,439.52300000000014,B,1,1,single_structure,N=C(N)c1ccc(CNC(=O)c2cc3cc(N)ccc3n2Cc2cccc(C(=N)N)c2)cc1
CHEMBL330234,N=C(N)c1ccc2[nH]c(-c3cc(Br)cc(Br)c3O)cc2c1,N=C(N)c1ccc2[nH]c(-c3cc(Br)cc(Br)c3O)cc2c1,pKi,7.050609993355087,7.050609993355087,1,0.0,False,1,CHEMBL330234,21,409.0810000000001,B,1,1,single_structure,N=C(N)c1ccc2[nH]c(-c3cc(Br)cc(Br)c3O)cc2c1
CHEMBL375112,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)C1=O,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)C1=O,pKi,7.045757490560675,7.045757490560675,2,0.0,False,1,CHEMBL375112,30,454.93600000000015,B,2,2,single_structure,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)C1=O
CHEMBL183547,COC(=O)[C@@H]1CCCCC1NNC(=O)C(Cc1ccccc1)c1csc2ccc(C(=N)N)cc12,COC(=O)[C@@H]1CCCCC1NNC(=O)C(Cc1ccccc1)c1csc2ccc(C(=N)N)cc12,pKi,7.045757490560675,7.045757490560675,1,0.0,False,1,CHEMBL183547,34,478.61800000000017,B,1,1,single_structure,COC(=O)[C@@H]1CCCCC1NNC(=O)C(Cc1ccccc1)c1csc2ccc(C(=N)N)cc12
CHEMBL3409879,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)C2=Nc3ccc(Cl)cc3C2)C1=O,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)C2=Nc3ccc(Cl)cc3C2)C1=O,pKi,7.045757490560675,7.045757490560675,1,0.0,False,1,CHEMBL3409879,30,454.93600000000026,B,1,1,single_structure,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)C2=Nc3ccc(Cl)cc3C2)C1=O
CHEMBL3660177,N=C(N)c1ccc(CNC(=O)[C@H](CCC2CCNCC2)NC(=O)[C@@H](CCC2CCNCC2)NS(=O)(=O)Cc2ccccc2)cc1,N=C(N)c1ccc(CNC(=O)[C@H](CCC2CCNCC2)NC(=O)[C@@H](CCC2CCNCC2)NS(=O)(=O)Cc2ccccc2)cc1,pKi,7.045757490560675,7.045757490560675,1,0.0,False,1,CHEMBL3660177,45,639.8670000000003,B,1,1,single_structure,N=C(N)c1ccc(CNC(=O)[C@H](CCC2CCNCC2)NC(=O)[C@@H](CCC2CCNCC2)NS(=O)(=O)Cc2ccccc2)cc1
CHEMBL421367,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4c(N)nccc4c3)C2=O)c1,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4c(N)nccc4c3)C2=O)c1,pKi,7.045757490560675,7.045757490560675,1,0.0,False,1,CHEMBL421367,31,438.51300000000015,B,1,1,single_structure,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4c(N)nccc4c3)C2=O)c1
