seed_id,seed_rank,source_molecule_id,canonical_smiles,model_smiles,target_pKi,mw,clogp,tpsa,hbd,hba,rotatable_bonds,heavy_atoms,qed,basic_druglike_flag
FXA_PKI_GE_8p0_00178,178,CHEMBL256152,O=C(Nc1ccc(Br)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(N2CCCCC2=O)cc1,O=C(Nc1ccc(Br)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(N2CCCCC2=O)cc1,9.853871964321762,527.8060000000004,5.519000000000004,91.4,2,4,5,33,0.45706646679571816,True
FXA_PKI_GE_8p0_00179,179,CHEMBL259534,O=C(Nc1ccccc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-n2ccccc2=O)cc1,O=C(Nc1ccccc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-n2ccccc2=O)cc1,9.853871964321762,444.8780000000001,4.390500000000003,93.09,2,4,5,32,0.4770879805493718,True
FXA_PKI_GE_8p0_00180,180,CHEMBL237226,CNCc1ccccc1-c1ccc(N2CCc3c(C(N)=O)nn(-c4ccc(OC)cc4)c3C2=O)cc1,CNCc1ccccc1-c1ccc(N2CCc3c(C(N)=O)nn(-c4ccc(OC)cc4)c3C2=O)cc1,9.83889035263304,481.55600000000015,3.5691000000000015,102.48000000000002,2,5,7,36,0.4201964474501749,True
FXA_PKI_GE_8p0_00181,181,CHEMBL516771,CNCC1(c2ccc(N3CCc4c(C#N)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,CNCC1(c2ccc(N3CCc4c(C#N)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,9.82390874094432,427.5080000000002,3.2064800000000018,83.18,1,5,6,32,0.6532082166630082,True
FXA_PKI_GE_8p0_00182,182,CHEMBL3314450,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C(C)(C)CN)cc2)CC3)cc1,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C(C)(C)CN)cc2)CC3)cc1,9.82390874094432,433.5120000000002,2.4190000000000005,116.47,2,5,6,32,0.6192277474546134,True
FXA_PKI_GE_8p0_00183,183,CHEMBL176140,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(CN)c2)c(F)c1,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(CN)c2)c(F)c1,9.82390874094432,532.5190000000002,4.811700000000003,107.08,2,5,6,37,0.3467719004455656,True
FXA_PKI_GE_8p0_00184,184,CHEMBL140072,N=C(N)c1cccc(-c2nocc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,N=C(N)c1cccc(-c2nocc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,9.82390874094432,461.50300000000016,3.1923700000000013,165.16,4,6,6,33,0.2541667926814213,True
FXA_PKI_GE_8p0_00185,185,CHEMBL323309,N=C(N)c1cccc(C2=NOC(Cn3cnnn3)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3Cl)C2)c1,N=C(N)c1cccc(C2=NOC(Cn3cnnn3)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3Cl)C2)c1,9.82390874094432,580.0300000000001,2.1270700000000007,204.32000000000002,4,9,8,40,0.17914463847679102,True
FXA_PKI_GE_8p0_00186,186,CHEMBL378092,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CCCC5)cc3)CC4)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CCCC5)cc3)CC4)cc12,9.82390874094432,572.5910000000001,6.080200000000006,93.41999999999999,1,6,5,42,0.2744702233964456,False
FXA_PKI_GE_8p0_00187,187,CHEMBL204416,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-c4ccccc4CN4CCCCC4)cc3F)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-c4ccccc4CN4CCCCC4)cc3F)cc12,9.82390874094432,578.5700000000004,6.658800000000005,102.21,2,6,6,42,0.21865149580335091,False
FXA_PKI_GE_8p0_00188,188,CHEMBL518401,CNC1(c2ccc(N3CCc4c(C(F)(F)F)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,CNC1(c2ccc(N3CCc4c(C(F)(F)F)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,9.795880017344077,456.46800000000025,4.311100000000003,59.39000000000001,1,4,5,33,0.6217487602994626,True
FXA_PKI_GE_8p0_00189,189,CHEMBL227221,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN2CCN(C)CC2)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN2CCN(C)CC2)c1Cl,9.795880017344077,568.9140000000002,5.3639000000000046,86.79999999999998,2,7,7,36,0.3988790234038257,True
FXA_PKI_GE_8p0_00190,190,CHEMBL516297,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C5=NCCN5C)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C5=NCCN5C)CC4)cc2)CC3)cc1,9.795880017344077,509.5320000000004,4.478100000000004,62.96000000000001,0,5,5,37,0.509093579700026,True
FXA_PKI_GE_8p0_00191,191,CHEMBL356016,N=C(N)c1cccc(-n2nccc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,N=C(N)c1cccc(-n2nccc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,9.795880017344077,460.5190000000002,2.7230700000000008,156.95,4,5,6,33,0.2569433495370864,True
FXA_PKI_GE_8p0_00192,192,CHEMBL263767,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CC[C@@H](O)C5)cc3F)CC4)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CC[C@@H](O)C5)cc3F)CC4)cc12,9.795880017344077,606.5800000000002,5.190100000000005,113.64999999999999,2,7,5,44,0.26492224570032796,False
FXA_PKI_GE_8p0_00193,193,CHEMBL253297,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Cc3ccc(-c4ccccc4S(N)(=O)=O)cc3F)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Cc3ccc(-c4ccccc4S(N)(=O)=O)cc3F)cc12,9.795880017344077,559.5010000000002,4.493400000000003,147.1,2,7,6,39,0.23008114584478848,True
FXA_PKI_GE_8p0_00194,194,CHEMBL436766,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-c4ccccc4CN4CC[C@@H](O)C4)cc3F)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-c4ccccc4CN4CC[C@@H](O)C4)cc3F)cc12,9.795880017344077,580.5420000000003,5.239500000000004,122.44,3,7,6,42,0.2349477182513635,True
FXA_PKI_GE_8p0_00195,195,CHEMBL425512,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3F)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3F)cc12,9.795880017344077,560.4890000000001,4.320300000000001,159.13,3,7,5,39,0.2700267640096214,True
FXA_PKI_GE_8p0_00196,196,CHEMBL25461,CC(=N)N1CCC(Oc2ccc(NCc3cccc(-c4cccc(C(=N)N)c4)c3)cc2[N+](=O)[O-])CC1,CC(=N)N1CCC(Oc2ccc(NCc3cccc(-c4cccc(C(=N)N)c4)c3)cc2[N+](=O)[O-])CC1,9.769551078621726,486.57600000000025,4.998340000000003,141.36,4,6,8,36,0.15279835593704244,True
FXA_PKI_GE_8p0_00197,197,CHEMBL367954,CNCc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,CNCc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,9.769551078621726,514.4430000000002,3.9110000000000023,128.82000000000002,3,7,6,37,0.2931776026406508,True
FXA_PKI_GE_8p0_00198,198,CHEMBL423810,Cc1c(S(=O)(=O)N2CCN(CC(=O)NC(CCCN=C(N)N)C(=O)c3nccs3)C(=O)C2)sc2ccc(Cl)cc12,Cc1c(S(=O)(=O)N2CCN(CC(=O)NC(CCCN=C(N)N)C(=O)c3nccs3)C(=O)C2)sc2ccc(Cl)cc12,9.769551078621726,626.1860000000001,1.5738200000000013,181.14999999999998,3,9,11,40,0.12418616445068738,False
FXA_PKI_GE_8p0_00199,199,CHEMBL438647,Cc1nc2c(C(F)(F)F)nn(-c3ccc4onc(N)c4c3)c2c(=O)n1-c1ccc(-c2ccccc2CN(C)C)cc1,Cc1nc2c(C(F)(F)F)nn(-c3ccc4onc(N)c4c3)c2c(=O)n1-c1ccc(-c2ccccc2CN(C)C)cc1,9.769551078621726,559.5520000000002,5.350620000000005,108.00000000000001,1,7,5,41,0.3033906100390161,True
FXA_PKI_GE_8p0_00200,200,CHEMBL39297,C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1Cl)c1ccc(F)c(C(=N)N)c1,C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1Cl)c1ccc(F)c(C(=N)N)c1,9.744727494896694,504.9460000000002,4.416770000000001,139.13,4,4,6,34,0.22400527785591703,True
FXA_PKI_GE_8p0_00201,201,CHEMBL460884,CNCC1(c2ccc(N3CCc4c(C(F)(F)F)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,CNCC1(c2ccc(N3CCc4c(C(F)(F)F)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,9.744727494896694,470.4950000000002,4.353600000000004,59.39000000000001,1,4,6,34,0.5820081048140265,True
FXA_PKI_GE_8p0_00202,202,CHEMBL376790,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)CCCO)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)CCCO)c1Cl,9.744727494896694,557.8870000000003,5.430700000000004,103.78999999999999,3,7,10,35,0.3070683642791951,True
FXA_PKI_GE_8p0_00203,203,CHEMBL221377,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(-c4ccccc4S(C)(=O)=O)cc2)CC3)c(C(N)=O)c1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(-c4ccccc4S(C)(=O)=O)cc2)CC3)c(C(N)=O)c1,9.744727494896694,584.576,4.272000000000003,124.59,1,6,6,41,0.36103706511998845,True
FXA_PKI_GE_8p0_00204,204,CHEMBL459286,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(C(C)=O)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(C(C)=O)CC4)cc2)CC3)cc1,9.744727494896694,444.49100000000027,2.803300000000001,107.52000000000001,1,5,6,33,0.6290940067491796,True
FXA_PKI_GE_8p0_00205,205,CHEMBL385487,Cc1nc2c(C(F)(F)F)nn(-c3ccc4onc(N)c4c3)c2c(=O)n1-c1ccc(-c2ccccc2CN2CC[C@@H](O)C2)cc1,Cc1nc2c(C(F)(F)F)nn(-c3ccc4onc(N)c4c3)c2c(=O)n1-c1ccc(-c2ccccc2CN2CC[C@@H](O)C2)cc1,9.744727494896694,601.5890000000002,4.8556200000000045,128.23000000000002,2,8,5,44,0.28700877135333647,False
FXA_PKI_GE_8p0_00206,206,CHEMBL221913,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(-c4ccccc4S(C)(=O)=O)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(-c4ccccc4S(C)(=O)=O)cc2)CC3)cc1,9.722392297436963,541.5510000000002,5.173100000000005,81.5,0,5,5,38,0.34821324634929723,True
FXA_PKI_GE_8p0_00207,207,CHEMBL206335,CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,9.721246399047171,528.4700000000003,4.253200000000002,120.03,2,7,6,38,0.3162756740163863,True
FXA_PKI_GE_8p0_00208,208,CHEMBL404448,Cc1ccc(NC(=O)c2ccc(N3CCCCC3=O)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,Cc1ccc(NC(=O)c2ccc(N3CCCCC3=O)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,9.721246399047171,462.93700000000007,5.064920000000004,91.4,2,4,5,33,0.5536883048677304,True
FXA_PKI_GE_8p0_00209,209,CHEMBL185909,N=C(N)c1cccc(-n2nc(Cn3cncn3)cc2C(=O)Nc2ccc(-n3cnc4ccccc43)cc2)c1,N=C(N)c1cccc(-n2nc(Cn3cncn3)cc2C(=O)Nc2ccc(-n3cnc4ccccc43)cc2)c1,9.721246399047171,502.54200000000014,3.3873700000000007,145.32,3,6,7,38,0.22535593501372597,True
FXA_PKI_GE_8p0_00210,210,CHEMBL257741,C/C(=C\S(=O)(=O)NC1CCN(c2ccc(-n3ccnc3CN(C)C)cc2F)C1=O)c1ccc(Cl)s1,C/C(=C\S(=O)(=O)NC1CCN(c2ccc(-n3ccnc3CN(C)C)cc2F)C1=O)c1ccc(Cl)s1,9.69897000433602,538.0700000000003,3.8736000000000033,87.53999999999999,1,6,8,35,0.47110064751993475,True
FXA_PKI_GE_8p0_00211,211,CHEMBL369681,C/N=C(/N)N(C)Cc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,C/N=C(/N)N(C)Cc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,9.69897000433602,485.37500000000017,4.269300000000002,112.71,3,4,6,33,0.3567029381079717,True
FXA_PKI_GE_8p0_00212,212,CHEMBL283293,CC(=N)N1CCC(Oc2ccc3c(nc(C(C)C)n3Cc3ccc4ccc(C(=N)N)cc4c3)c2[N+](=O)[O-])CC1,CC(=N)N1CCC(Oc2ccc3c(nc(C(C)C)n3Cc3ccc4ccc(C(=N)N)cc4c3)c2[N+](=O)[O-])CC1,9.69897000433602,527.6290000000002,5.393840000000004,147.15,3,6,7,39,0.12696338388226983,True
FXA_PKI_GE_8p0_00213,213,CHEMBL271671,CN(C)Cc1nccn1-c1ccc(N2CCC(NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,CN(C)Cc1nccn1-c1ccc(N2CCC(NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,9.69897000433602,524.0430000000002,3.483500000000002,87.53999999999999,1,6,8,34,0.48820390459757673,True
FXA_PKI_GE_8p0_00214,214,CHEMBL402109,CN(C)Cc1nccn1-c1ccc(N2CC[C@H](NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,CN(C)Cc1nccn1-c1ccc(N2CC[C@H](NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,9.69897000433602,524.0430000000002,3.483500000000002,87.53999999999999,1,6,8,34,0.48820390459757673,True
FXA_PKI_GE_8p0_00215,215,CHEMBL263784,COC(=O)c1cc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1,COC(=O)c1cc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1,9.69897000433602,497.5990000000003,4.753840000000003,117.42,3,5,6,37,0.2018053344480381,True
FXA_PKI_GE_8p0_00216,216,CHEMBL218723,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(-c4ccccc4S(C)(=O)=O)cc2)CC3)c(N)c1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(-c4ccccc4S(C)(=O)=O)cc2)CC3)c(N)c1,9.69897000433602,556.566,4.7553000000000045,107.52,1,6,5,39,0.35558491712949875,True
FXA_PKI_GE_8p0_00217,217,CHEMBL3314453,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C(C)(C)N(C)C)cc2)CC3)cc1,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C(C)(C)N(C)C)cc2)CC3)cc1,9.69897000433602,447.5390000000002,2.979400000000002,93.69,1,5,6,33,0.6270514772769739,True
FXA_PKI_GE_8p0_00218,218,CHEMBL253942,CS(=O)(=O)c1ccccc1-c1ccc(N2CCC(NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,CS(=O)(=O)c1ccccc1-c1ccc(N2CCC(NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,9.69897000433602,555.0740000000002,4.306700000000004,100.62,1,6,7,35,0.468980874851379,True
FXA_PKI_GE_8p0_00219,219,CHEMBL595475,CS(=O)(=O)c1ccccc1-c1ccc(N2CC[C@H](NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,CS(=O)(=O)c1ccccc1-c1ccc(N2CC[C@H](NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,9.69897000433602,555.0740000000002,4.306700000000004,100.62,1,6,7,35,0.468980874851379,True
FXA_PKI_GE_8p0_00220,220,CHEMBL347606,Cn1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c(-c2cccc(C(=N)N)c2)n1,Cn1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c(-c2cccc(C(=N)N)c2)n1,9.69897000433602,474.5460000000002,2.93787,156.95,4,5,6,34,0.2495371246622411,True
FXA_PKI_GE_8p0_00221,221,CHEMBL183002,N=C(N)c1cccc(-n2nc(-c3cccnc3)cc2C(=O)Nc2ccc(-n3cnc4ccccc43)cc2)c1,N=C(N)c1cccc(-n2nc(-c3cccnc3)cc2C(=O)Nc2ccc(-n3cnc4ccccc43)cc2)c1,9.69897000433602,498.5500000000002,4.8095700000000035,127.50000000000001,3,5,6,38,0.22430887226226784,True
FXA_PKI_GE_8p0_00222,222,CHEMBL399345,NC(=O)c1cc(C(=O)N2CCc3cc(-n4ccccc4=O)ccc32)n(-c2ccc3onc(N)c3c2)n1,NC(=O)c1cc(C(=O)N2CCc3cc(-n4ccccc4=O)ccc32)n(-c2ccc3onc(N)c3c2)n1,9.69897000433602,481.4720000000002,2.048399999999999,155.27000000000004,2,7,4,36,0.3978756500396935,True
FXA_PKI_GE_8p0_00223,223,CHEMBL366862,Nc1ccccc1-c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,Nc1ccccc1-c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,9.69897000433602,477.35100000000017,6.142200000000003,97.11,3,4,5,33,0.30087054214587367,False
FXA_PKI_GE_8p0_00224,224,CHEMBL382339,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-c4ccccc4CN4CCC[C@H]4CO)cc3F)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-c4ccccc4CN4CCC[C@H]4CO)cc3F)cc12,9.69897000433602,594.5690000000003,5.629600000000005,122.44,3,7,7,43,0.20889368727263918,True
FXA_PKI_GE_8p0_00225,225,CHEMBL380617,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-c4ccccc4CNC4CCC4)cc3F)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-c4ccccc4CNC4CCC4)cc3F)cc12,9.69897000433602,564.5430000000002,6.315000000000004,111.0,3,6,7,41,0.1997862139973105,False
FXA_PKI_GE_8p0_00226,226,CHEMBL174815,O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-c2ccccc2N2CCC(O)CC2)cc1,O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-c2ccccc2N2CCC(O)CC2)cc1,9.69897000433602,561.4690000000002,6.521100000000006,94.56,3,5,6,39,0.2492584103711214,False
FXA_PKI_GE_8p0_00227,227,CHEMBL227222,CNCc1csc(C(=O)Nc2c(OC)cc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c1Cl,CNCc1csc(C(=O)Nc2c(OC)cc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c1Cl,9.67778070526608,499.80700000000013,5.335900000000002,92.35000000000001,3,6,7,31,0.40820877584981535,True
FXA_PKI_GE_8p0_00228,228,CHEMBL401788,COC(=O)CN(C1CCCN(c2ccc(-n3ccnc3C[N+](C)(C)CC(=O)OC)cc2F)C1=O)S(=O)(=O)c1ccc2cc(Cl)ccc2c1,COC(=O)CN(C1CCCN(c2ccc(-n3ccnc3C[N+](C)(C)CC(=O)OC)cc2F)C1=O)S(=O)(=O)c1ccc2cc(Cl)ccc2c1,9.67778070526608,701.1970000000002,3.926700000000003,128.10999999999999,0,8,11,48,0.17023342132154107,False
FXA_PKI_GE_8p0_00229,229,CHEMBL465584,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CCN5CCOCC5)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CCN5CCOCC5)CC4)cc2)CC3)cc1,9.67778070526608,540.5860000000005,4.856500000000005,59.83000000000001,0,5,7,39,0.42874652639469063,True
FXA_PKI_GE_8p0_00230,230,CHEMBL384129,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CC[C@@H](O)C5)cc3)CN4)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CC[C@@H](O)C5)cc3)CN4)cc12,9.67778070526608,589.5780000000002,4.877900000000004,125.67999999999999,3,8,5,43,0.26506989058678837,True
FXA_PKI_GE_8p0_00231,231,CHEMBL236228,O=C(N[C@@H]1Cc2ccccc2[C@@H]1NC(=O)c1ccc2c(Cl)c[nH]c2c1)c1ccc(-n2ccccc2=O)cc1,O=C(N[C@@H]1Cc2ccccc2[C@@H]1NC(=O)c1ccc2c(Cl)c[nH]c2c1)c1ccc(-n2ccccc2=O)cc1,9.67778070526608,522.9920000000002,4.798000000000003,95.99000000000001,3,3,5,38,0.30927312686854913,True
FXA_PKI_GE_8p0_00232,232,CHEMBL257966,O=C(Nc1ccccc1C(=O)Nc1ccc(Cl)cc1)c1ccc(-n2ccccc2=O)cc1,O=C(Nc1ccccc1C(=O)Nc1ccc(Cl)cc1)c1ccc(-n2ccccc2=O)cc1,9.67778070526608,443.8900000000001,4.995500000000004,80.2,2,3,5,32,0.4554032550137515,True
FXA_PKI_GE_8p0_00233,233,CHEMBL375263,CCN(C)Cc1csc(C(=O)Nc2c(OC)cc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c1Cl,CCN(C)Cc1csc(C(=O)Nc2c(OC)cc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c1Cl,9.657577319177792,527.8610000000001,6.068200000000004,83.56,2,6,8,33,0.37149188262604627,False
FXA_PKI_GE_8p0_00234,234,CHEMBL215158,Nc1noc2ccc(-n3nc(C(F)(F)F)c4[nH]c(=O)n(-c5ccc(-c6ccccc6CN6CCC(O)CC6)cc5)c(=O)c43)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)c4[nH]c(=O)n(-c5ccc(-c6ccccc6CN6CCC(O)CC6)cc5)c(=O)c43)cc12,9.657577319177792,617.5880000000002,4.2306000000000035,148.2,3,8,5,45,0.2604390608872633,False
FXA_PKI_GE_8p0_00235,235,CHEMBL213888,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CCC(O)CC5)cc3)CC4)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CCC(O)CC5)cc3)CC4)cc12,9.657577319177792,602.6170000000001,5.441100000000005,113.64999999999999,2,7,5,44,0.27545991802727166,False
FXA_PKI_GE_8p0_00236,236,CHEMBL177225,CCCCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1,CCCCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1,9.638272163982409,496.6590000000003,5.704840000000004,104.01,3,4,8,37,0.21479017018716975,True
FXA_PKI_GE_8p0_00237,237,CHEMBL176813,CCCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1,CCCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1,9.638272163982409,482.63200000000023,5.314740000000004,104.01,3,4,7,36,0.2450645886095685,True
FXA_PKI_GE_8p0_00238,238,CHEMBL392526,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,9.638272163982409,484.47800000000035,4.619500000000004,67.67000000000002,0,4,4,35,0.5421867722876612,True
FXA_PKI_GE_8p0_00239,239,CHEMBL381949,CN(C)Cc1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,CN(C)Cc1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,9.631403678647631,538.5050000000002,5.734500000000004,102.21,2,6,6,39,0.26771713504942307,True
FXA_PKI_GE_8p0_00240,240,CHEMBL332322,CN1CCN=C1c1cccc(Oc2nc(Oc3cc(C(=N)N)ccc3O)c(F)c(OC3CCN(CC(=O)O)CC3)c2F)c1,CN1CCN=C1c1cccc(Oc2nc(Oc3cc(C(=N)N)ccc3O)c(F)c(OC3CCN(CC(=O)O)CC3)c2F)c1,9.619788758288394,596.5910000000002,3.5538700000000016,166.82,4,10,10,43,0.20075607425944153,True
FXA_PKI_GE_8p0_00241,241,CHEMBL512467,CNCC1(c2ccc(N3CCC4C(S(C)(=O)=O)=NN(c5ccc(OC)cc5)C4C3=O)cc2)CC1,CNCC1(c2ccc(N3CCC4C(S(C)(=O)=O)=NN(c5ccc(OC)cc5)C4C3=O)cc2)CC1,9.619788758288394,482.6060000000002,2.5460000000000003,91.31,1,7,6,34,0.6805615103690654,True
FXA_PKI_GE_8p0_00242,242,CHEMBL397895,CON(C(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1)[C@@H](CCC(=O)O)C(=O)NCc1cc(Cl)ccc1CN,CON(C(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1)[C@@H](CCC(=O)O)C(=O)NCc1cc(Cl)ccc1CN,9.619788758288394,662.1650000000001,1.7927000000000022,195.07,4,8,17,45,0.09473100969898234,False
